|Dart   |Boomer |Bomb   |Tack   |
|Church |Glue   |Super  |Druid  |
|Church |Glue   |Super  |Engi   |
|Church |Glue   |Ninja  |Druid  |
|Church |Glue   |Ninja  |Spact  |
|Church |Glue   |Ninja  |Engi   |
|Church |Glue   |Alch   |Druid  |
|Church |Glue   |Alch   |Village|
|Church |Glue   |Alch   |Engi   |
|Church |Glue   |Druid  |Spact  |
|Church |Glue   |Druid  |Village|
|Church |Glue   |Druid  |Engi   |
|Church |Glue   |Spact  |Engi   |
|Church |Glue   |Village|Engi   |
|Church |Sniper |Sub    |Mortar |
|Church |Sniper |Sub    |Ninja  |
|Church |Sniper |Sub    |Alch   |
|Church |Sniper |Sub    |Druid  |
|Church |Sniper |Sub    |Spact  |
|Church |Sniper |Sub    |Village|
|Church |Sniper |Sub    |Engi   |
|Church |Sniper |Bucc   |Ninja  |
|Church |Sniper |Bucc   |Alch   |
|Church |Sniper |Bucc   |Druid  |
|Church |Sniper |Bucc   |Spact  |
|Church |Sniper |Bucc   |Engi   |
|Church |Sniper |Ace    |Ninja  |
|Church |Sniper |Ace    |Druid  |
|Church |Sniper |Ace    |Engi   |
|Church |Sniper |Heli   |Druid  |
|Church |Sniper |Heli   |Engi   |
|Church |Sniper |Mortar |Ninja  |
|Church |Sniper |Mortar |Alch   |
|Church |Sniper |Mortar |Druid  |
|Church |Sniper |Mortar |Engi   |
|Church |Sniper |Super  |Druid  |
|Church |Sniper |Super  |Engi   |
|Church |Sniper |Ninja  |Druid  |
|Church |Sniper |Ninja  |Spact  |
|Church |Sniper |Ninja  |Village|
|Church |Sniper |Ninja  |Engi   |
|Church |Sniper |Alch   |Druid  |
|Church |Sniper |Alch   |Village|
|Church |Sniper |Alch   |Engi   |
|Church |Sniper |Druid  |Spact  |
|Church |Sniper |Druid  |Village|
|Church |Sniper |Druid  |Engi   |
|Church |Sniper |Spact  |Engi   |
|Church |Sniper |Village|Engi   |
|Church |Sub    |Mortar |Ninja  |
|Church |Sub    |Mortar |Druid  |
|Church |Sub    |Mortar |Spact  |
|Church |Sub    |Mortar |Engi   |
|Church |Sub    |Ninja  |Druid  |
|Church |Sub    |Ninja  |Spact  |
|Church |Sub    |Ninja  |Village|
|Church |Sub    |Ninja  |Engi   |
|Church |Sub    |Alch   |Druid  |
|Church |Sub    |Alch   |Village|
|Church |Sub    |Alch   |Engi   |
|Church |Sub    |Druid  |Spact  |
|Church |Sub    |Druid  |Village|
|Church |Sub    |Druid  |Engi   |
|Church |Sub    |Spact  |Village|
|Church |Sub    |Spact  |Engi   |
|Church |Sub    |Village|Engi   |
|Church |Bucc   |Ninja  |Druid  |
|Church |Bucc   |Ninja  |Spact  |
|Church |Bucc   |Ninja  |Engi   |
|Church |Bucc   |Alch   |Druid  |
|Church |Bucc   |Alch   |Engi   |
|Church |Bucc   |Druid  |Engi   |
|Church |Bucc   |Spact  |Engi   |
|Church |Ace    |Heli   |Engi   |
|Church |Ace    |Mortar |Ninja  |
|Church |Ace    |Mortar |Druid  |
|Church |Ace    |Mortar |Engi   |
|Church |Ace    |Super  |Druid  |
|Church |Ace    |Super  |Engi   |
|Church |Ace    |Ninja  |Druid  |
|Church |Ace    |Ninja  |Village|
|Church |Ace    |Ninja  |Engi   |
|Church |Ace    |Druid  |Village|
|Church |Ace    |Druid  |Engi   |
|Church |Ace    |Spact  |Engi   |
|Church |Ace    |Village|Engi   |
|Church |Heli   |Mortar |Engi   |
|Church |Heli   |Super  |Engi   |
|Church |Heli   |Druid  |Engi   |
|Church |Heli   |Spact  |Engi   |
|Church |Heli   |Village|Engi   |
|Church |Mortar |Super  |Alch   |
|Church |Mortar |Super  |Druid  |
|Church |Mortar |Super  |Engi   |
|Church |Mortar |Ninja  |Druid  |
|Church |Mortar |Ninja  |Village|
|Church |Mortar |Ninja  |Engi   |
|Church |Mortar |Alch   |Druid  |
|Church |Mortar |Alch   |Village|
|Church |Mortar |Alch   |Engi   |
|Church |Mortar |Druid  |Spact  |
|Church |Mortar |Druid  |Village|
|Church |Mortar |Druid  |Engi   |
|Church |Mortar |Spact  |Engi   |
|Church |Mortar |Village|Engi   |
|Church |Super  |Alch   |Druid  |
|Church |Super  |Alch   |Village|
|Church |Super  |Alch   |Engi   |
|Church |Super  |Druid  |Village|
|Church |Super  |Druid  |Engi   |
|Church |Super  |Spact  |Engi   |
|Church |Super  |Village|Engi   |
|Church |Ninja  |Druid  |Spact  |
|Church |Ninja  |Druid  |Village|
|Church |Ninja  |Druid  |Engi   |
|Church |Ninja  |Spact  |Village|
|Church |Ninja  |Spact  |Engi   |
|Church |Ninja  |Village|Engi   |
|Church |Alch   |Druid  |Engi   |
|Church |Alch   |Village|Engi   |
|Church |Druid  |Spact  |Village|
|Church |Druid  |Spact  |Engi   |
|Church |Druid  |Village|Engi   |
|Church |Spact  |Village|Engi   |
|Ben    |Dart   |Boomer |Bomb   |
|Ben    |Dart   |Boomer |Tack   |
|Ben    |Dart   |Boomer |Ice    |
|Ben    |Dart   |Boomer |Glue   |
|Ben    |Dart   |Boomer |Sniper |
|Ben    |Dart   |Boomer |Sub    |
|Ben    |Dart   |Boomer |Bucc   |
|Ben    |Dart   |Boomer |Heli   |
|Ben    |Dart   |Boomer |Ninja  |
|Ben    |Dart   |Boomer |Alch   |
|Ben    |Dart   |Boomer |Druid  |
|Ben    |Dart   |Boomer |Spact  |
|Ben    |Dart   |Boomer |Engi   |
|Ben    |Dart   |Bomb   |Tack   |
|Ben    |Dart   |Bomb   |Ice    |
|Ben    |Dart   |Bomb   |Glue   |
|Ben    |Dart   |Bomb   |Sniper |
|Ben    |Dart   |Bomb   |Sub    |
|Ben    |Dart   |Bomb   |Bucc   |
|Ben    |Dart   |Bomb   |Ace    |
|Ben    |Dart   |Bomb   |Heli   |
|Ben    |Dart   |Bomb   |Mortar |
|Ben    |Dart   |Bomb   |Super  |
|Ben    |Dart   |Bomb   |Alch   |
|Ben    |Dart   |Bomb   |Druid  |
|Ben    |Dart   |Bomb   |Spact  |
|Ben    |Dart   |Bomb   |Engi   |
|Ben    |Dart   |Tack   |Ice    |
|Ben    |Dart   |Tack   |Glue   |
|Ben    |Dart   |Tack   |Sniper |
|Ben    |Dart   |Tack   |Sub    |
|Ben    |Dart   |Tack   |Bucc   |
|Ben    |Dart   |Tack   |Ace    |
|Ben    |Dart   |Tack   |Heli   |
|Ben    |Dart   |Tack   |Mortar |
|Ben    |Dart   |Tack   |Super  |
|Ben    |Dart   |Tack   |Ninja  |
|Ben    |Dart   |Tack   |Alch   |
|Ben    |Dart   |Tack   |Druid  |
|Ben    |Dart   |Tack   |Engi   |
|Ben    |Dart   |Ice    |Glue   |
|Ben    |Dart   |Ice    |Sniper |
|Ben    |Dart   |Ice    |Sub    |
|Ben    |Dart   |Ice    |Bucc   |
|Ben    |Dart   |Ice    |Ace    |
|Ben    |Dart   |Ice    |Heli   |
|Ben    |Dart   |Ice    |Mortar |
|Ben    |Dart   |Ice    |Ninja  |
|Ben    |Dart   |Ice    |Alch   |
|Ben    |Dart   |Ice    |Druid  |
|Ben    |Dart   |Ice    |Spact  |
|Ben    |Dart   |Ice    |Village|
|Ben    |Dart   |Ice    |Engi   |
|Ben    |Dart   |Glue   |Sniper |
|Ben    |Dart   |Glue   |Sub    |
|Ben    |Dart   |Glue   |Bucc   |
|Ben    |Dart   |Glue   |Ace    |
|Ben    |Dart   |Glue   |Heli   |
|Ben    |Dart   |Glue   |Mortar |
|Ben    |Dart   |Glue   |Ninja  |
|Ben    |Dart   |Glue   |Alch   |
|Ben    |Dart   |Glue   |Druid  |
|Ben    |Dart   |Glue   |Spact  |
|Ben    |Dart   |Glue   |Village|
|Ben    |Dart   |Glue   |Engi   |
|Ben    |Dart   |Sniper |Sub    |
|Ben    |Dart   |Sniper |Bucc   |
|Ben    |Dart   |Sniper |Ace    |
|Ben    |Dart   |Sniper |Heli   |
|Ben    |Dart   |Sniper |Mortar |
|Ben    |Dart   |Sniper |Ninja  |
|Ben    |Dart   |Sniper |Alch   |
|Ben    |Dart   |Sniper |Druid  |
|Ben    |Dart   |Sniper |Spact  |
|Ben    |Dart   |Sniper |Village|
|Ben    |Dart   |Sniper |Engi   |
|Ben    |Dart   |Sub    |Bucc   |
|Ben    |Dart   |Sub    |Mortar |
|Ben    |Dart   |Sub    |Ninja  |
|Ben    |Dart   |Sub    |Alch   |
|Ben    |Dart   |Sub    |Druid  |
|Ben    |Dart   |Sub    |Spact  |
|Ben    |Dart   |Sub    |Village|
|Ben    |Dart   |Sub    |Engi   |
|Ben    |Dart   |Bucc   |Heli   |
|Ben    |Dart   |Bucc   |Super  |
|Ben    |Dart   |Bucc   |Ninja  |
|Ben    |Dart   |Bucc   |Alch   |
|Ben    |Dart   |Bucc   |Druid  |
|Ben    |Dart   |Bucc   |Spact  |
|Ben    |Dart   |Bucc   |Engi   |
|Ben    |Dart   |Ace    |Ninja  |
|Ben    |Dart   |Ace    |Druid  |
|Ben    |Dart   |Ace    |Engi   |
|Ben    |Dart   |Heli   |Druid  |
|Ben    |Dart   |Heli   |Engi   |
|Ben    |Dart   |Mortar |Ninja  |
|Ben    |Dart   |Mortar |Druid  |
|Ben    |Dart   |Mortar |Village|
|Ben    |Dart   |Mortar |Engi   |
|Ben    |Dart   |Super  |Druid  |
|Ben    |Dart   |Super  |Village|
|Ben    |Dart   |Super  |Engi   |
|Ben    |Dart   |Ninja  |Druid  |
|Ben    |Dart   |Ninja  |Spact  |
|Ben    |Dart   |Ninja  |Village|
|Ben    |Dart   |Ninja  |Engi   |
|Ben    |Dart   |Alch   |Druid  |
|Ben    |Dart   |Alch   |Spact  |
|Ben    |Dart   |Alch   |Village|
|Ben    |Dart   |Alch   |Engi   |
|Ben    |Dart   |Druid  |Spact  |
|Ben    |Dart   |Druid  |Village|
|Ben    |Dart   |Druid  |Engi   |
|Ben    |Dart   |Spact  |Village|
|Ben    |Dart   |Spact  |Engi   |
|Ben    |Dart   |Village|Engi   |
|Ben    |Boomer |Bomb   |Sniper |
|Ben    |Boomer |Bomb   |Sub    |
|Ben    |Boomer |Bomb   |Bucc   |
|Ben    |Boomer |Bomb   |Ace    |
|Ben    |Boomer |Bomb   |Heli   |
|Ben    |Boomer |Bomb   |Mortar |
|Ben    |Boomer |Bomb   |Wizard |
|Ben    |Boomer |Bomb   |Spact  |
|Ben    |Boomer |Bomb   |Engi   |
|Ben    |Boomer |Tack   |Sniper |
|Ben    |Boomer |Tack   |Sub    |
|Ben    |Boomer |Tack   |Bucc   |
|Ben    |Boomer |Tack   |Ace    |
|Ben    |Boomer |Tack   |Heli   |
|Ben    |Boomer |Tack   |Mortar |
|Ben    |Boomer |Tack   |Wizard |
|Ben    |Boomer |Tack   |Ninja  |
|Ben    |Boomer |Tack   |Spact  |
|Ben    |Boomer |Tack   |Engi   |
|Ben    |Boomer |Ice    |Sniper |
|Ben    |Boomer |Ice    |Sub    |
|Ben    |Boomer |Ice    |Bucc   |
|Ben    |Boomer |Ice    |Ace    |
|Ben    |Boomer |Ice    |Heli   |
|Ben    |Boomer |Ice    |Mortar |
|Ben    |Boomer |Ice    |Wizard |
|Ben    |Boomer |Ice    |Ninja  |
|Ben    |Boomer |Ice    |Spact  |
|Ben    |Boomer |Ice    |Village|
|Ben    |Boomer |Ice    |Engi   |
|Ben    |Boomer |Glue   |Sniper |
|Ben    |Boomer |Glue   |Sub    |
|Ben    |Boomer |Glue   |Bucc   |
|Ben    |Boomer |Glue   |Ace    |
|Ben    |Boomer |Glue   |Heli   |
|Ben    |Boomer |Glue   |Mortar |
|Ben    |Boomer |Glue   |Wizard |
|Ben    |Boomer |Glue   |Ninja  |
|Ben    |Boomer |Glue   |Spact  |
|Ben    |Boomer |Glue   |Village|
|Ben    |Boomer |Glue   |Engi   |
|Ben    |Boomer |Sniper |Sub    |
|Ben    |Boomer |Sniper |Bucc   |
|Ben    |Boomer |Sniper |Ace    |
|Ben    |Boomer |Sniper |Heli   |
|Ben    |Boomer |Sniper |Mortar |
|Ben    |Boomer |Sniper |Wizard |
|Ben    |Boomer |Sniper |Ninja  |
|Ben    |Boomer |Sniper |Alch   |
|Ben    |Boomer |Sniper |Druid  |
|Ben    |Boomer |Sniper |Spact  |
|Ben    |Boomer |Sniper |Village|
|Ben    |Boomer |Sniper |Engi   |
|Ben    |Boomer |Sub    |Bucc   |
|Ben    |Boomer |Sub    |Mortar |
|Ben    |Boomer |Sub    |Ninja  |
|Ben    |Boomer |Sub    |Druid  |
|Ben    |Boomer |Sub    |Spact  |
|Ben    |Boomer |Sub    |Village|
|Ben    |Boomer |Sub    |Engi   |
|Ben    |Boomer |Bucc   |Heli   |
|Ben    |Boomer |Bucc   |Ninja  |
|Ben    |Boomer |Bucc   |Druid  |
|Ben    |Boomer |Bucc   |Spact  |
|Ben    |Boomer |Bucc   |Engi   |
|Ben    |Boomer |Ace    |Druid  |
|Ben    |Boomer |Ace    |Engi   |
|Ben    |Boomer |Heli   |Druid  |
|Ben    |Boomer |Heli   |Engi   |
|Ben    |Boomer |Mortar |Ninja  |
|Ben    |Boomer |Mortar |Alch   |
|Ben    |Boomer |Mortar |Druid  |
|Ben    |Boomer |Mortar |Village|
|Ben    |Boomer |Mortar |Engi   |
|Ben    |Boomer |Wizard |Alch   |
|Ben    |Boomer |Wizard |Druid  |
|Ben    |Boomer |Wizard |Engi   |
|Ben    |Boomer |Super  |Village|
|Ben    |Boomer |Super  |Engi   |
|Ben    |Boomer |Ninja  |Druid  |
|Ben    |Boomer |Ninja  |Spact  |
|Ben    |Boomer |Ninja  |Village|
|Ben    |Boomer |Ninja  |Engi   |
|Ben    |Boomer |Alch   |Engi   |
|Ben    |Boomer |Druid  |Spact  |
|Ben    |Boomer |Druid  |Village|
|Ben    |Boomer |Druid  |Engi   |
|Ben    |Boomer |Spact  |Village|
|Ben    |Boomer |Spact  |Engi   |
|Ben    |Boomer |Village|Engi   |
|Ben    |Bomb   |Tack   |Sniper |
|Ben    |Bomb   |Tack   |Sub    |
|Ben    |Bomb   |Tack   |Bucc   |
|Ben    |Bomb   |Tack   |Ace    |
|Ben    |Bomb   |Tack   |Heli   |
|Ben    |Bomb   |Tack   |Mortar |
|Ben    |Bomb   |Tack   |Wizard |
|Ben    |Bomb   |Tack   |Spact  |
|Ben    |Bomb   |Tack   |Village|
|Ben    |Bomb   |Tack   |Engi   |
|Ben    |Bomb   |Ice    |Sniper |
|Ben    |Bomb   |Ice    |Sub    |
|Ben    |Bomb   |Ice    |Bucc   |
|Ben    |Bomb   |Ice    |Ace    |
|Ben    |Bomb   |Ice    |Heli   |
|Ben    |Bomb   |Ice    |Mortar |
|Ben    |Bomb   |Ice    |Wizard |
|Ben    |Bomb   |Ice    |Spact  |
|Ben    |Bomb   |Ice    |Village|
|Ben    |Bomb   |Ice    |Engi   |
|Ben    |Bomb   |Glue   |Sniper |
|Ben    |Bomb   |Glue   |Sub    |
|Ben    |Bomb   |Glue   |Bucc   |
|Ben    |Bomb   |Glue   |Ace    |
|Ben    |Bomb   |Glue   |Heli   |
|Ben    |Bomb   |Glue   |Mortar |
|Ben    |Bomb   |Glue   |Wizard |
|Ben    |Bomb   |Glue   |Spact  |
|Ben    |Bomb   |Glue   |Village|
|Ben    |Bomb   |Glue   |Engi   |
|Ben    |Bomb   |Sniper |Sub    |
|Ben    |Bomb   |Sniper |Bucc   |
|Ben    |Bomb   |Sniper |Ace    |
|Ben    |Bomb   |Sniper |Heli   |
|Ben    |Bomb   |Sniper |Mortar |
|Ben    |Bomb   |Sniper |Super  |
|Ben    |Bomb   |Sniper |Alch   |
|Ben    |Bomb   |Sniper |Druid  |
|Ben    |Bomb   |Sniper |Spact  |
|Ben    |Bomb   |Sniper |Village|
|Ben    |Bomb   |Sniper |Engi   |
|Ben    |Bomb   |Sub    |Bucc   |
|Ben    |Bomb   |Sub    |Ace    |
|Ben    |Bomb   |Sub    |Mortar |
|Ben    |Bomb   |Sub    |Alch   |
|Ben    |Bomb   |Sub    |Druid  |
|Ben    |Bomb   |Sub    |Spact  |
|Ben    |Bomb   |Sub    |Engi   |
|Ben    |Bomb   |Bucc   |Ace    |
|Ben    |Bomb   |Bucc   |Heli   |
|Ben    |Bomb   |Bucc   |Mortar |
|Ben    |Bomb   |Bucc   |Super  |
|Ben    |Bomb   |Bucc   |Alch   |
|Ben    |Bomb   |Bucc   |Druid  |
|Ben    |Bomb   |Bucc   |Engi   |
|Ben    |Bomb   |Ace    |Heli   |
|Ben    |Bomb   |Ace    |Mortar |
|Ben    |Bomb   |Ace    |Super  |
|Ben    |Bomb   |Ace    |Alch   |
|Ben    |Bomb   |Ace    |Druid  |
|Ben    |Bomb   |Ace    |Spact  |
|Ben    |Bomb   |Ace    |Village|
|Ben    |Bomb   |Ace    |Engi   |
|Ben    |Bomb   |Heli   |Mortar |
|Ben    |Bomb   |Heli   |Super  |
|Ben    |Bomb   |Heli   |Druid  |
|Ben    |Bomb   |Heli   |Spact  |
|Ben    |Bomb   |Heli   |Village|
|Ben    |Bomb   |Heli   |Engi   |
|Ben    |Bomb   |Mortar |Super  |
|Ben    |Bomb   |Mortar |Alch   |
|Ben    |Bomb   |Mortar |Druid  |
|Ben    |Bomb   |Mortar |Spact  |
|Ben    |Bomb   |Mortar |Village|
|Ben    |Bomb   |Mortar |Engi   |
|Ben    |Bomb   |Wizard |Alch   |
|Ben    |Bomb   |Wizard |Druid  |
|Ben    |Bomb   |Wizard |Village|
|Ben    |Bomb   |Wizard |Engi   |
|Ben    |Bomb   |Super  |Spact  |
|Ben    |Bomb   |Super  |Village|
|Ben    |Bomb   |Super  |Engi   |
|Ben    |Bomb   |Alch   |Village|
|Ben    |Bomb   |Alch   |Engi   |
|Ben    |Bomb   |Druid  |Spact  |
|Ben    |Bomb   |Druid  |Village|
|Ben    |Bomb   |Druid  |Engi   |
|Ben    |Bomb   |Spact  |Village|
|Ben    |Bomb   |Spact  |Engi   |
|Ben    |Bomb   |Village|Engi   |
|Ben    |Tack   |Ice    |Sniper |
|Ben    |Tack   |Ice    |Sub    |
|Ben    |Tack   |Ice    |Bucc   |
|Ben    |Tack   |Ice    |Ace    |
|Ben    |Tack   |Ice    |Heli   |
|Ben    |Tack   |Ice    |Mortar |
|Ben    |Tack   |Ice    |Ninja  |
|Ben    |Tack   |Ice    |Spact  |
|Ben    |Tack   |Ice    |Village|
|Ben    |Tack   |Ice    |Engi   |
|Ben    |Tack   |Glue   |Sniper |
|Ben    |Tack   |Glue   |Sub    |
|Ben    |Tack   |Glue   |Bucc   |
|Ben    |Tack   |Glue   |Ace    |
|Ben    |Tack   |Glue   |Heli   |
|Ben    |Tack   |Glue   |Mortar |
|Ben    |Tack   |Glue   |Wizard |
|Ben    |Tack   |Glue   |Ninja  |
|Ben    |Tack   |Glue   |Spact  |
|Ben    |Tack   |Glue   |Village|
|Ben    |Tack   |Glue   |Engi   |
|Ben    |Tack   |Sniper |Sub    |
|Ben    |Tack   |Sniper |Bucc   |
|Ben    |Tack   |Sniper |Ace    |
|Ben    |Tack   |Sniper |Heli   |
|Ben    |Tack   |Sniper |Mortar |
|Ben    |Tack   |Sniper |Wizard |
|Ben    |Tack   |Sniper |Super  |
|Ben    |Tack   |Sniper |Ninja  |
|Ben    |Tack   |Sniper |Alch   |
|Ben    |Tack   |Sniper |Druid  |
|Ben    |Tack   |Sniper |Spact  |
|Ben    |Tack   |Sniper |Village|
|Ben    |Tack   |Sniper |Engi   |
|Ben    |Tack   |Sub    |Bucc   |
|Ben    |Tack   |Sub    |Ace    |
|Ben    |Tack   |Sub    |Ninja  |
|Ben    |Tack   |Sub    |Alch   |
|Ben    |Tack   |Sub    |Druid  |
|Ben    |Tack   |Sub    |Spact  |
|Ben    |Tack   |Sub    |Engi   |
|Ben    |Tack   |Bucc   |Ace    |
|Ben    |Tack   |Bucc   |Heli   |
|Ben    |Tack   |Bucc   |Super  |
|Ben    |Tack   |Bucc   |Ninja  |
|Ben    |Tack   |Bucc   |Alch   |
|Ben    |Tack   |Bucc   |Druid  |
|Ben    |Tack   |Bucc   |Engi   |
|Ben    |Tack   |Ace    |Ninja  |
|Ben    |Tack   |Ace    |Alch   |
|Ben    |Tack   |Ace    |Druid  |
|Ben    |Tack   |Ace    |Engi   |
|Ben    |Tack   |Heli   |Druid  |
|Ben    |Tack   |Heli   |Engi   |
|Ben    |Tack   |Mortar |Super  |
|Ben    |Tack   |Mortar |Ninja  |
|Ben    |Tack   |Mortar |Alch   |
|Ben    |Tack   |Mortar |Druid  |
|Ben    |Tack   |Mortar |Village|
|Ben    |Tack   |Mortar |Engi   |
|Ben    |Tack   |Wizard |Druid  |
|Ben    |Tack   |Wizard |Engi   |
|Ben    |Tack   |Super  |Village|
|Ben    |Tack   |Super  |Engi   |
|Ben    |Tack   |Ninja  |Druid  |
|Ben    |Tack   |Ninja  |Engi   |
|Ben    |Tack   |Alch   |Village|
|Ben    |Tack   |Alch   |Engi   |
|Ben    |Tack   |Druid  |Spact  |
|Ben    |Tack   |Druid  |Village|
|Ben    |Tack   |Druid  |Engi   |
|Ben    |Tack   |Spact  |Engi   |
|Ben    |Tack   |Village|Engi   |
|Ben    |Ice    |Glue   |Sub    |
|Ben    |Ice    |Glue   |Bucc   |
|Ben    |Ice    |Glue   |Wizard |
|Ben    |Ice    |Glue   |Ninja  |
|Ben    |Ice    |Glue   |Engi   |
|Ben    |Ice    |Sniper |Sub    |
|Ben    |Ice    |Sniper |Bucc   |
|Ben    |Ice    |Sniper |Wizard |
|Ben    |Ice    |Sniper |Ninja  |
|Ben    |Ice    |Sniper |Alch   |
|Ben    |Ice    |Sniper |Druid  |
|Ben    |Ice    |Sniper |Engi   |
|Ben    |Ice    |Sub    |Bucc   |
|Ben    |Ice    |Sub    |Ace    |
|Ben    |Ice    |Sub    |Mortar |
|Ben    |Ice    |Sub    |Ninja  |
|Ben    |Ice    |Sub    |Alch   |
|Ben    |Ice    |Sub    |Druid  |
|Ben    |Ice    |Sub    |Spact  |
|Ben    |Ice    |Sub    |Village|
|Ben    |Ice    |Sub    |Engi   |
|Ben    |Ice    |Bucc   |Heli   |
|Ben    |Ice    |Bucc   |Ninja  |
|Ben    |Ice    |Bucc   |Alch   |
|Ben    |Ice    |Bucc   |Druid  |
|Ben    |Ice    |Bucc   |Spact  |
|Ben    |Ice    |Bucc   |Engi   |
|Ben    |Ice    |Ace    |Druid  |
|Ben    |Ice    |Ace    |Engi   |
|Ben    |Ice    |Heli   |Druid  |
|Ben    |Ice    |Heli   |Engi   |
|Ben    |Ice    |Mortar |Ninja  |
|Ben    |Ice    |Mortar |Alch   |
|Ben    |Ice    |Mortar |Druid  |
|Ben    |Ice    |Mortar |Engi   |
|Ben    |Ice    |Wizard |Alch   |
|Ben    |Ice    |Wizard |Village|
|Ben    |Ice    |Wizard |Engi   |
|Ben    |Ice    |Super  |Ninja  |
|Ben    |Ice    |Super  |Engi   |
|Ben    |Ice    |Ninja  |Druid  |
|Ben    |Ice    |Ninja  |Spact  |
|Ben    |Ice    |Ninja  |Village|
|Ben    |Ice    |Ninja  |Engi   |
|Ben    |Ice    |Alch   |Spact  |
|Ben    |Ice    |Alch   |Village|
|Ben    |Ice    |Alch   |Engi   |
|Ben    |Ice    |Druid  |Spact  |
|Ben    |Ice    |Druid  |Village|
|Ben    |Ice    |Druid  |Engi   |
|Ben    |Ice    |Spact  |Engi   |
|Ben    |Ice    |Village|Engi   |
|Ben    |Glue   |Sniper |Sub    |
|Ben    |Glue   |Sniper |Bucc   |
|Ben    |Glue   |Sniper |Ninja  |
|Ben    |Glue   |Sniper |Alch   |
|Ben    |Glue   |Sniper |Druid  |
|Ben    |Glue   |Sniper |Engi   |
|Ben    |Glue   |Sub    |Bucc   |
|Ben    |Glue   |Sub    |Ace    |
|Ben    |Glue   |Sub    |Ninja  |
|Ben    |Glue   |Sub    |Alch   |
|Ben    |Glue   |Sub    |Druid  |
|Ben    |Glue   |Sub    |Engi   |
|Ben    |Glue   |Bucc   |Heli   |
|Ben    |Glue   |Bucc   |Ninja  |
|Ben    |Glue   |Bucc   |Alch   |
|Ben    |Glue   |Bucc   |Druid  |
|Ben    |Glue   |Bucc   |Spact  |
|Ben    |Glue   |Bucc   |Engi   |
|Ben    |Glue   |Ace    |Druid  |
|Ben    |Glue   |Ace    |Engi   |
|Ben    |Glue   |Heli   |Druid  |
|Ben    |Glue   |Heli   |Engi   |
|Ben    |Glue   |Mortar |Alch   |
|Ben    |Glue   |Mortar |Druid  |
|Ben    |Glue   |Mortar |Engi   |
|Ben    |Glue   |Wizard |Alch   |
|Ben    |Glue   |Wizard |Druid  |
|Ben    |Glue   |Wizard |Engi   |
|Ben    |Glue   |Super  |Engi   |
|Ben    |Glue   |Ninja  |Druid  |
|Ben    |Glue   |Ninja  |Spact  |
|Ben    |Glue   |Ninja  |Engi   |
|Ben    |Glue   |Alch   |Spact  |
|Ben    |Glue   |Alch   |Village|
|Ben    |Glue   |Alch   |Engi   |
|Ben    |Glue   |Druid  |Spact  |
|Ben    |Glue   |Druid  |Village|
|Ben    |Glue   |Druid  |Engi   |
|Ben    |Glue   |Spact  |Engi   |
|Ben    |Glue   |Village|Engi   |
|Ben    |Sniper |Sub    |Bucc   |
|Ben    |Sniper |Sub    |Ace    |
|Ben    |Sniper |Sub    |Mortar |
|Ben    |Sniper |Sub    |Wizard |
|Ben    |Sniper |Sub    |Ninja  |
|Ben    |Sniper |Sub    |Alch   |
|Ben    |Sniper |Sub    |Druid  |
|Ben    |Sniper |Sub    |Spact  |
|Ben    |Sniper |Sub    |Village|
|Ben    |Sniper |Sub    |Engi   |
|Ben    |Sniper |Bucc   |Ace    |
|Ben    |Sniper |Bucc   |Heli   |
|Ben    |Sniper |Bucc   |Ninja  |
|Ben    |Sniper |Bucc   |Alch   |
|Ben    |Sniper |Bucc   |Druid  |
|Ben    |Sniper |Bucc   |Spact  |
|Ben    |Sniper |Bucc   |Engi   |
|Ben    |Sniper |Ace    |Ninja  |
|Ben    |Sniper |Ace    |Alch   |
|Ben    |Sniper |Ace    |Druid  |
|Ben    |Sniper |Ace    |Engi   |
|Ben    |Sniper |Heli   |Ninja  |
|Ben    |Sniper |Heli   |Druid  |
|Ben    |Sniper |Heli   |Engi   |
|Ben    |Sniper |Mortar |Ninja  |
|Ben    |Sniper |Mortar |Alch   |
|Ben    |Sniper |Mortar |Druid  |
|Ben    |Sniper |Mortar |Engi   |
|Ben    |Sniper |Wizard |Alch   |
|Ben    |Sniper |Wizard |Druid  |
|Ben    |Sniper |Wizard |Engi   |
|Ben    |Sniper |Super  |Ninja  |
|Ben    |Sniper |Super  |Druid  |
|Ben    |Sniper |Super  |Engi   |
|Ben    |Sniper |Ninja  |Druid  |
|Ben    |Sniper |Ninja  |Spact  |
|Ben    |Sniper |Ninja  |Village|
|Ben    |Sniper |Ninja  |Engi   |
|Ben    |Sniper |Alch   |Druid  |
|Ben    |Sniper |Alch   |Spact  |
|Ben    |Sniper |Alch   |Village|
|Ben    |Sniper |Alch   |Engi   |
|Ben    |Sniper |Druid  |Spact  |
|Ben    |Sniper |Druid  |Village|
|Ben    |Sniper |Druid  |Engi   |
|Ben    |Sniper |Spact  |Engi   |
|Ben    |Sniper |Village|Engi   |
|Ben    |Sub    |Bucc   |Ninja  |
|Ben    |Sub    |Bucc   |Druid  |
|Ben    |Sub    |Bucc   |Spact  |
|Ben    |Sub    |Bucc   |Engi   |
|Ben    |Sub    |Ace    |Ninja  |
|Ben    |Sub    |Ace    |Druid  |
|Ben    |Sub    |Ace    |Engi   |
|Ben    |Sub    |Mortar |Ninja  |
|Ben    |Sub    |Mortar |Druid  |
|Ben    |Sub    |Mortar |Spact  |
