|Dart   |Boomer |Bomb   |Tack   |
|Ben    |Tack   |Sniper |Ace    |
|Ben    |Tack   |Sniper |Heli   |
|Ben    |Tack   |Sniper |Mortar |
|Ben    |Tack   |Sniper |Wizard |
|Ben    |Tack   |Sniper |Super  |
|Ben    |Tack   |Sniper |Ninja  |
|Ben    |Tack   |Sniper |Alch   |
|Ben    |Tack   |Sniper |Druid  |
|Ben    |Tack   |Sniper |Spact  |
|Ben    |Tack   |Sniper |Village|
|Ben    |Tack   |Sub    |Bucc   |
|Ben    |Tack   |Sub    |Ace    |
|Ben    |Tack   |Sub    |Heli   |
|Ben    |Tack   |Sub    |Mortar |
|Ben    |Tack   |Sub    |Wizard |
|Ben    |Tack   |Sub    |Super  |
|Ben    |Tack   |Sub    |Ninja  |
|Ben    |Tack   |Sub    |Alch   |
|Ben    |Tack   |Sub    |Druid  |
|Ben    |Tack   |Sub    |Spact  |
|Ben    |Tack   |Sub    |Village|
|Ben    |Tack   |Bucc   |Ace    |
|Ben    |Tack   |Bucc   |Heli   |
|Ben    |Tack   |Bucc   |Mortar |
|Ben    |Tack   |Bucc   |Wizard |
|Ben    |Tack   |Bucc   |Super  |
|Ben    |Tack   |Bucc   |Ninja  |
|Ben    |Tack   |Bucc   |Alch   |
|Ben    |Tack   |Bucc   |Druid  |
|Ben    |Tack   |Bucc   |Spact  |
|Ben    |Tack   |Bucc   |Village|
|Ben    |Tack   |Ace    |Heli   |
|Ben    |Tack   |Ace    |Mortar |
|Ben    |Tack   |Ace    |Wizard |
|Ben    |Tack   |Ace    |Super  |
|Ben    |Tack   |Ace    |Ninja  |
|Ben    |Tack   |Ace    |Alch   |
|Ben    |Tack   |Ace    |Druid  |
|Ben    |Tack   |Ace    |Spact  |
|Ben    |Tack   |Ace    |Village|
|Ben    |Tack   |Heli   |Mortar |
|Ben    |Tack   |Heli   |Wizard |
|Ben    |Tack   |Heli   |Super  |
|Ben    |Tack   |Heli   |Ninja  |
|Ben    |Tack   |Heli   |Alch   |
|Ben    |Tack   |Heli   |Druid  |
|Ben    |Tack   |Heli   |Spact  |
|Ben    |Tack   |Heli   |Village|
|Ben    |Tack   |Mortar |Wizard |
|Ben    |Tack   |Mortar |Super  |
|Ben    |Tack   |Mortar |Ninja  |
|Ben    |Tack   |Mortar |Alch   |
|Ben    |Tack   |Mortar |Druid  |
|Ben    |Tack   |Mortar |Spact  |
|Ben    |Tack   |Mortar |Village|
|Ben    |Tack   |Wizard |Super  |
|Ben    |Tack   |Wizard |Ninja  |
|Ben    |Tack   |Wizard |Alch   |
|Ben    |Tack   |Wizard |Druid  |
|Ben    |Tack   |Wizard |Spact  |
|Ben    |Tack   |Wizard |Village|
|Ben    |Tack   |Super  |Ninja  |
|Ben    |Tack   |Super  |Alch   |
|Ben    |Tack   |Super  |Druid  |
|Ben    |Tack   |Super  |Spact  |
|Ben    |Tack   |Super  |Village|
|Ben    |Tack   |Ninja  |Alch   |
|Ben    |Tack   |Ninja  |Druid  |
|Ben    |Tack   |Ninja  |Spact  |
|Ben    |Tack   |Ninja  |Village|
|Ben    |Tack   |Alch   |Druid  |
|Ben    |Tack   |Alch   |Spact  |
|Ben    |Tack   |Alch   |Village|
|Ben    |Tack   |Druid  |Spact  |
|Ben    |Tack   |Druid  |Village|
|Ben    |Tack   |Spact  |Village|
|Ben    |Ice    |Glue   |Sniper |
|Ben    |Ice    |Glue   |Sub    |
|Ben    |Ice    |Glue   |Bucc   |
|Ben    |Ice    |Glue   |Ace    |
|Ben    |Ice    |Glue   |Heli   |
|Ben    |Ice    |Glue   |Mortar |
|Ben    |Ice    |Glue   |Wizard |
|Ben    |Ice    |Glue   |Super  |
|Ben    |Ice    |Glue   |Ninja  |
|Ben    |Ice    |Glue   |Alch   |
|Ben    |Ice    |Glue   |Druid  |
|Ben    |Ice    |Glue   |Spact  |
|Ben    |Ice    |Glue   |Village|
|Ben    |Ice    |Sniper |Sub    |
|Ben    |Ice    |Sniper |Bucc   |
|Ben    |Ice    |Sniper |Ace    |
|Ben    |Ice    |Sniper |Heli   |
|Ben    |Ice    |Sniper |Mortar |
|Ben    |Ice    |Sniper |Wizard |
|Ben    |Ice    |Sniper |Super  |
|Ben    |Ice    |Sniper |Ninja  |
|Ben    |Ice    |Sniper |Alch   |
|Ben    |Ice    |Sniper |Druid  |
|Ben    |Ice    |Sniper |Spact  |
|Ben    |Ice    |Sniper |Village|
|Ben    |Ice    |Sub    |Bucc   |
|Ben    |Ice    |Sub    |Ace    |
|Ben    |Ice    |Sub    |Heli   |
|Ben    |Ice    |Sub    |Mortar |
|Ben    |Ice    |Sub    |Wizard |
|Ben    |Ice    |Sub    |Super  |
|Ben    |Ice    |Sub    |Ninja  |
|Ben    |Ice    |Sub    |Alch   |
|Ben    |Ice    |Sub    |Druid  |
|Ben    |Ice    |Sub    |Spact  |
|Ben    |Ice    |Sub    |Village|
|Ben    |Ice    |Bucc   |Ace    |
|Ben    |Ice    |Bucc   |Heli   |
|Ben    |Ice    |Bucc   |Mortar |
|Ben    |Ice    |Bucc   |Wizard |
|Ben    |Ice    |Bucc   |Super  |
|Ben    |Ice    |Bucc   |Ninja  |
|Ben    |Ice    |Bucc   |Alch   |
|Ben    |Ice    |Bucc   |Druid  |
|Ben    |Ice    |Bucc   |Spact  |
|Ben    |Ice    |Bucc   |Village|
|Ben    |Ice    |Ace    |Heli   |
|Ben    |Ice    |Ace    |Mortar |
|Ben    |Ice    |Ace    |Wizard |
|Ben    |Ice    |Ace    |Super  |
|Ben    |Ice    |Ace    |Ninja  |
|Ben    |Ice    |Ace    |Alch   |
|Ben    |Ice    |Ace    |Druid  |
|Ben    |Ice    |Ace    |Spact  |
|Ben    |Ice    |Ace    |Village|
|Ben    |Ice    |Heli   |Mortar |
|Ben    |Ice    |Heli   |Wizard |
|Ben    |Ice    |Heli   |Super  |
|Ben    |Ice    |Heli   |Ninja  |
|Ben    |Ice    |Heli   |Alch   |
|Ben    |Ice    |Heli   |Druid  |
|Ben    |Ice    |Heli   |Spact  |
|Ben    |Ice    |Heli   |Village|
|Ben    |Ice    |Mortar |Wizard |
|Ben    |Ice    |Mortar |Super  |
|Ben    |Ice    |Mortar |Ninja  |
|Ben    |Ice    |Mortar |Alch   |
|Ben    |Ice    |Mortar |Druid  |
|Ben    |Ice    |Mortar |Spact  |
|Ben    |Ice    |Mortar |Village|
|Ben    |Ice    |Wizard |Super  |
|Ben    |Ice    |Wizard |Ninja  |
|Ben    |Ice    |Wizard |Alch   |
|Ben    |Ice    |Wizard |Druid  |
|Ben    |Ice    |Wizard |Spact  |
|Ben    |Ice    |Wizard |Village|
|Ben    |Ice    |Super  |Ninja  |
|Ben    |Ice    |Super  |Alch   |
|Ben    |Ice    |Super  |Druid  |
|Ben    |Ice    |Super  |Spact  |
|Ben    |Ice    |Super  |Village|
|Ben    |Ice    |Ninja  |Alch   |
|Ben    |Ice    |Ninja  |Druid  |
|Ben    |Ice    |Ninja  |Spact  |
|Ben    |Ice    |Ninja  |Village|
|Ben    |Ice    |Alch   |Druid  |
|Ben    |Ice    |Alch   |Spact  |
|Ben    |Ice    |Alch   |Village|
|Ben    |Ice    |Druid  |Spact  |
|Ben    |Ice    |Druid  |Village|
|Ben    |Ice    |Spact  |Village|
|Ben    |Glue   |Sniper |Sub    |
|Ben    |Glue   |Sniper |Bucc   |
|Ben    |Glue   |Sniper |Ace    |
|Ben    |Glue   |Sniper |Heli   |
|Ben    |Glue   |Sniper |Mortar |
|Ben    |Glue   |Sniper |Wizard |
|Ben    |Glue   |Sniper |Super  |
|Ben    |Glue   |Sniper |Ninja  |
|Ben    |Glue   |Sniper |Alch   |
|Ben    |Glue   |Sniper |Druid  |
|Ben    |Glue   |Sniper |Spact  |
|Ben    |Glue   |Sniper |Village|
|Ben    |Glue   |Sub    |Bucc   |
|Ben    |Glue   |Sub    |Ace    |
|Ben    |Glue   |Sub    |Heli   |
|Ben    |Glue   |Sub    |Mortar |
|Ben    |Glue   |Sub    |Wizard |
|Ben    |Glue   |Sub    |Super  |
|Ben    |Glue   |Sub    |Ninja  |
|Ben    |Glue   |Sub    |Alch   |
|Ben    |Glue   |Sub    |Druid  |
|Ben    |Glue   |Sub    |Spact  |
|Ben    |Glue   |Sub    |Village|
|Ben    |Glue   |Bucc   |Ace    |
|Ben    |Glue   |Bucc   |Heli   |
|Ben    |Glue   |Bucc   |Mortar |
|Ben    |Glue   |Bucc   |Wizard |
|Ben    |Glue   |Bucc   |Super  |
|Ben    |Glue   |Bucc   |Ninja  |
|Ben    |Glue   |Bucc   |Alch   |
|Ben    |Glue   |Bucc   |Druid  |
|Ben    |Glue   |Bucc   |Spact  |
|Ben    |Glue   |Bucc   |Village|
|Ben    |Glue   |Ace    |Heli   |
|Ben    |Glue   |Ace    |Mortar |
|Ben    |Glue   |Ace    |Wizard |
|Ben    |Glue   |Ace    |Super  |
|Ben    |Glue   |Ace    |Ninja  |
|Ben    |Glue   |Ace    |Alch   |
|Ben    |Glue   |Ace    |Druid  |
|Ben    |Glue   |Ace    |Spact  |
|Ben    |Glue   |Ace    |Village|
|Ben    |Glue   |Heli   |Mortar |
|Ben    |Glue   |Heli   |Wizard |
|Ben    |Glue   |Heli   |Super  |
|Ben    |Glue   |Heli   |Ninja  |
|Ben    |Glue   |Heli   |Alch   |
|Ben    |Glue   |Heli   |Druid  |
|Ben    |Glue   |Heli   |Spact  |
|Ben    |Glue   |Heli   |Village|
|Ben    |Glue   |Mortar |Wizard |
|Ben    |Glue   |Mortar |Super  |
|Ben    |Glue   |Mortar |Ninja  |
|Ben    |Glue   |Mortar |Alch   |
|Ben    |Glue   |Mortar |Druid  |
|Ben    |Glue   |Mortar |Spact  |
|Ben    |Glue   |Mortar |Village|
|Ben    |Glue   |Wizard |Super  |
|Ben    |Glue   |Wizard |Ninja  |
|Ben    |Glue   |Wizard |Alch   |
|Ben    |Glue   |Wizard |Druid  |
|Ben    |Glue   |Wizard |Spact  |
|Ben    |Glue   |Wizard |Village|
|Ben    |Glue   |Super  |Ninja  |
|Ben    |Glue   |Super  |Alch   |
|Ben    |Glue   |Super  |Druid  |
|Ben    |Glue   |Super  |Spact  |
|Ben    |Glue   |Super  |Village|
|Ben    |Glue   |Ninja  |Alch   |
|Ben    |Glue   |Ninja  |Druid  |
|Ben    |Glue   |Ninja  |Spact  |
|Ben    |Glue   |Ninja  |Village|
|Ben    |Glue   |Alch   |Druid  |
|Ben    |Glue   |Alch   |Spact  |
|Ben    |Glue   |Alch   |Village|
|Ben    |Glue   |Druid  |Spact  |
|Ben    |Glue   |Druid  |Village|
|Ben    |Glue   |Spact  |Village|
|Ben    |Sniper |Sub    |Bucc   |
|Ben    |Sniper |Sub    |Ace    |
|Ben    |Sniper |Sub    |Heli   |
|Ben    |Sniper |Sub    |Mortar |
|Ben    |Sniper |Sub    |Wizard |
|Ben    |Sniper |Sub    |Super  |
|Ben    |Sniper |Sub    |Ninja  |
|Ben    |Sniper |Sub    |Alch   |
|Ben    |Sniper |Sub    |Druid  |
|Ben    |Sniper |Sub    |Spact  |
|Ben    |Sniper |Sub    |Village|
|Ben    |Sniper |Bucc   |Ace    |
|Ben    |Sniper |Bucc   |Heli   |
|Ben    |Sniper |Bucc   |Mortar |
|Ben    |Sniper |Bucc   |Wizard |
|Ben    |Sniper |Bucc   |Super  |
|Ben    |Sniper |Bucc   |Ninja  |
|Ben    |Sniper |Bucc   |Alch   |
|Ben    |Sniper |Bucc   |Druid  |
|Ben    |Sniper |Bucc   |Spact  |
|Ben    |Sniper |Bucc   |Village|
|Ben    |Sniper |Ace    |Heli   |
|Ben    |Sniper |Ace    |Mortar |
|Ben    |Sniper |Ace    |Wizard |
|Ben    |Sniper |Ace    |Super  |
|Ben    |Sniper |Ace    |Ninja  |
|Ben    |Sniper |Ace    |Alch   |
|Ben    |Sniper |Ace    |Druid  |
|Ben    |Sniper |Ace    |Spact  |
|Ben    |Sniper |Ace    |Village|
|Ben    |Sniper |Heli   |Mortar |
|Ben    |Sniper |Heli   |Wizard |
|Ben    |Sniper |Heli   |Super  |
|Ben    |Sniper |Heli   |Ninja  |
|Ben    |Sniper |Heli   |Alch   |
|Ben    |Sniper |Heli   |Druid  |
|Ben    |Sniper |Heli   |Spact  |
|Ben    |Sniper |Heli   |Village|
|Ben    |Sniper |Mortar |Wizard |
|Ben    |Sniper |Mortar |Super  |
|Ben    |Sniper |Mortar |Ninja  |
|Ben    |Sniper |Mortar |Alch   |
|Ben    |Sniper |Mortar |Druid  |
|Ben    |Sniper |Mortar |Spact  |
|Ben    |Sniper |Mortar |Village|
|Ben    |Sniper |Wizard |Super  |
|Ben    |Sniper |Wizard |Ninja  |
|Ben    |Sniper |Wizard |Alch   |
|Ben    |Sniper |Wizard |Druid  |
|Ben    |Sniper |Wizard |Spact  |
|Ben    |Sniper |Wizard |Village|
|Ben    |Sniper |Super  |Ninja  |
|Ben    |Sniper |Super  |Alch   |
|Ben    |Sniper |Super  |Druid  |
|Ben    |Sniper |Super  |Spact  |
|Ben    |Sniper |Super  |Village|
|Ben    |Sniper |Ninja  |Alch   |
|Ben    |Sniper |Ninja  |Druid  |
|Ben    |Sniper |Ninja  |Spact  |
|Ben    |Sniper |Ninja  |Village|
|Ben    |Sniper |Alch   |Druid  |
|Ben    |Sniper |Alch   |Spact  |
|Ben    |Sniper |Alch   |Village|
|Ben    |Sniper |Druid  |Spact  |
|Ben    |Sniper |Druid  |Village|
|Ben    |Sniper |Spact  |Village|
|Ben    |Sub    |Bucc   |Ace    |
|Ben    |Sub    |Bucc   |Heli   |
|Ben    |Sub    |Bucc   |Mortar |
|Ben    |Sub    |Bucc   |Wizard |
|Ben    |Sub    |Bucc   |Super  |
|Ben    |Sub    |Bucc   |Ninja  |
|Ben    |Sub    |Bucc   |Alch   |
|Ben    |Sub    |Bucc   |Druid  |
|Ben    |Sub    |Bucc   |Spact  |
|Ben    |Sub    |Bucc   |Village|
|Ben    |Sub    |Ace    |Heli   |
|Ben    |Sub    |Ace    |Mortar |
|Ben    |Sub    |Ace    |Wizard |
|Ben    |Sub    |Ace    |Super  |
|Ben    |Sub    |Ace    |Ninja  |
|Ben    |Sub    |Ace    |Alch   |
|Ben    |Sub    |Ace    |Druid  |
|Ben    |Sub    |Ace    |Spact  |
|Ben    |Sub    |Ace    |Village|
|Ben    |Sub    |Heli   |Mortar |
|Ben    |Sub    |Heli   |Wizard |
|Ben    |Sub    |Heli   |Super  |
|Ben    |Sub    |Heli   |Ninja  |
|Ben    |Sub    |Heli   |Alch   |
|Ben    |Sub    |Heli   |Druid  |
|Ben    |Sub    |Heli   |Spact  |
|Ben    |Sub    |Heli   |Village|
|Ben    |Sub    |Mortar |Wizard |
|Ben    |Sub    |Mortar |Super  |
|Ben    |Sub    |Mortar |Ninja  |
|Ben    |Sub    |Mortar |Alch   |
|Ben    |Sub    |Mortar |Druid  |
|Ben    |Sub    |Mortar |Spact  |
|Ben    |Sub    |Mortar |Village|
|Ben    |Sub    |Wizard |Super  |
|Ben    |Sub    |Wizard |Ninja  |
|Ben    |Sub    |Wizard |Alch   |
|Ben    |Sub    |Wizard |Druid  |
|Ben    |Sub    |Wizard |Spact  |
|Ben    |Sub    |Wizard |Village|
|Ben    |Sub    |Super  |Ninja  |
|Ben    |Sub    |Super  |Alch   |
|Ben    |Sub    |Super  |Druid  |
|Ben    |Sub    |Super  |Spact  |
|Ben    |Sub    |Super  |Village|
|Ben    |Sub    |Ninja  |Alch   |
|Ben    |Sub    |Ninja  |Druid  |
|Ben    |Sub    |Ninja  |Spact  |
|Ben    |Sub    |Ninja  |Village|
|Ben    |Sub    |Alch   |Druid  |
|Ben    |Sub    |Alch   |Spact  |
|Ben    |Sub    |Alch   |Village|
|Ben    |Sub    |Druid  |Spact  |
|Ben    |Sub    |Druid  |Village|
|Ben    |Sub    |Spact  |Village|
|Ben    |Bucc   |Ace    |Heli   |
|Ben    |Bucc   |Ace    |Mortar |
|Ben    |Bucc   |Ace    |Wizard |
|Ben    |Bucc   |Ace    |Super  |
|Ben    |Bucc   |Ace    |Ninja  |
|Ben    |Bucc   |Ace    |Alch   |
|Ben    |Bucc   |Ace    |Druid  |
|Ben    |Bucc   |Ace    |Spact  |
|Ben    |Bucc   |Ace    |Village|
|Ben    |Bucc   |Heli   |Mortar |
|Ben    |Bucc   |Heli   |Wizard |
|Ben    |Bucc   |Heli   |Super  |
|Ben    |Bucc   |Heli   |Ninja  |
|Ben    |Bucc   |Heli   |Alch   |
|Ben    |Bucc   |Heli   |Druid  |
|Ben    |Bucc   |Heli   |Spact  |
|Ben    |Bucc   |Heli   |Village|
|Ben    |Bucc   |Mortar |Wizard |
|Ben    |Bucc   |Mortar |Super  |
|Ben    |Bucc   |Mortar |Ninja  |
|Ben    |Bucc   |Mortar |Alch   |
|Ben    |Bucc   |Mortar |Druid  |
|Ben    |Bucc   |Mortar |Spact  |
|Ben    |Bucc   |Mortar |Village|
|Ben    |Bucc   |Wizard |Super  |
|Ben    |Bucc   |Wizard |Ninja  |
|Ben    |Bucc   |Wizard |Alch   |
|Ben    |Bucc   |Wizard |Druid  |
|Ben    |Bucc   |Wizard |Spact  |
|Ben    |Bucc   |Wizard |Village|
|Ben    |Bucc   |Super  |Ninja  |
|Ben    |Bucc   |Super  |Alch   |
|Ben    |Bucc   |Super  |Druid  |
|Ben    |Bucc   |Super  |Spact  |
|Ben    |Bucc   |Super  |Village|
|Ben    |Bucc   |Ninja  |Alch   |
|Ben    |Bucc   |Ninja  |Druid  |
|Ben    |Bucc   |Ninja  |Spact  |
|Ben    |Bucc   |Ninja  |Village|
|Ben    |Bucc   |Alch   |Druid  |
|Ben    |Bucc   |Alch   |Spact  |
|Ben    |Bucc   |Alch   |Village|
|Ben    |Bucc   |Druid  |Spact  |
|Ben    |Bucc   |Druid  |Village|
|Ben    |Bucc   |Spact  |Village|
|Ben    |Ace    |Heli   |Mortar |
|Ben    |Ace    |Heli   |Wizard |
|Ben    |Ace    |Heli   |Super  |
|Ben    |Ace    |Heli   |Ninja  |
|Ben    |Ace    |Heli   |Alch   |
|Ben    |Ace    |Heli   |Druid  |
|Ben    |Ace    |Heli   |Spact  |
|Ben    |Ace    |Heli   |Village|
|Ben    |Ace    |Mortar |Wizard |
|Ben    |Ace    |Mortar |Super  |
|Ben    |Ace    |Mortar |Ninja  |
|Ben    |Ace    |Mortar |Alch   |
|Ben    |Ace    |Mortar |Druid  |
|Ben    |Ace    |Mortar |Spact  |
|Ben    |Ace    |Mortar |Village|
|Ben    |Ace    |Wizard |Super  |
|Ben    |Ace    |Wizard |Ninja  |
|Ben    |Ace    |Wizard |Alch   |
|Ben    |Ace    |Wizard |Druid  |
|Ben    |Ace    |Wizard |Spact  |
|Ben    |Ace    |Wizard |Village|
|Ben    |Ace    |Super  |Ninja  |
|Ben    |Ace    |Super  |Alch   |
|Ben    |Ace    |Super  |Druid  |
|Ben    |Ace    |Super  |Spact  |
|Ben    |Ace    |Super  |Village|
|Ben    |Ace    |Ninja  |Alch   |
|Ben    |Ace    |Ninja  |Druid  |
|Ben    |Ace    |Ninja  |Spact  |
|Ben    |Ace    |Ninja  |Village|
|Ben    |Ace    |Alch   |Druid  |
|Ben    |Ace    |Alch   |Spact  |
|Ben    |Ace    |Alch   |Village|
|Ben    |Ace    |Druid  |Spact  |
|Ben    |Ace    |Druid  |Village|
|Ben    |Ace    |Spact  |Village|
|Ben    |Heli   |Mortar |Wizard |
|Ben    |Heli   |Mortar |Super  |
|Ben    |Heli   |Mortar |Ninja  |
|Ben    |Heli   |Mortar |Alch   |
|Ben    |Heli   |Mortar |Druid  |
|Ben    |Heli   |Mortar |Spact  |
|Ben    |Heli   |Mortar |Village|
|Ben    |Heli   |Wizard |Super  |
|Ben    |Heli   |Wizard |Ninja  |
|Ben    |Heli   |Wizard |Alch   |
|Ben    |Heli   |Wizard |Druid  |
|Ben    |Heli   |Wizard |Spact  |
|Ben    |Heli   |Wizard |Village|
|Ben    |Heli   |Super  |Ninja  |
|Ben    |Heli   |Super  |Alch   |
|Ben    |Heli   |Super  |Druid  |
|Ben    |Heli   |Super  |Spact  |
|Ben    |Heli   |Super  |Village|
|Ben    |Heli   |Ninja  |Alch   |
|Ben    |Heli   |Ninja  |Druid  |
|Ben    |Heli   |Ninja  |Spact  |
|Ben    |Heli   |Ninja  |Village|
|Ben    |Heli   |Alch   |Druid  |
|Ben    |Heli   |Alch   |Spact  |
|Ben    |Heli   |Alch   |Village|
|Ben    |Heli   |Druid  |Spact  |
|Ben    |Heli   |Druid  |Village|
|Ben    |Heli   |Spact  |Village|
|Ben    |Mortar |Wizard |Super  |
|Ben    |Mortar |Wizard |Ninja  |
|Ben    |Mortar |Wizard |Alch   |
|Ben    |Mortar |Wizard |Druid  |
|Ben    |Mortar |Wizard |Spact  |
|Ben    |Mortar |Wizard |Village|
|Ben    |Mortar |Super  |Ninja  |
|Ben    |Mortar |Super  |Alch   |
|Ben    |Mortar |Super  |Druid  |
|Ben    |Mortar |Super  |Spact  |
|Ben    |Mortar |Super  |Village|
|Ben    |Mortar |Ninja  |Alch   |
|Ben    |Mortar |Ninja  |Druid  |
|Ben    |Mortar |Ninja  |Spact  |
|Ben    |Mortar |Ninja  |Village|
|Ben    |Mortar |Alch   |Druid  |
|Ben    |Mortar |Alch   |Spact  |
|Ben    |Mortar |Alch   |Village|
|Ben    |Mortar |Druid  |Spact  |
|Ben    |Mortar |Druid  |Village|
|Ben    |Mortar |Spact  |Village|
|Ben    |Wizard |Super  |Ninja  |
|Ben    |Wizard |Super  |Alch   |
|Ben    |Wizard |Super  |Druid  |
|Ben    |Wizard |Super  |Spact  |
|Ben    |Wizard |Super  |Village|
|Ben    |Wizard |Ninja  |Alch   |
|Ben    |Wizard |Ninja  |Druid  |
|Ben    |Wizard |Ninja  |Spact  |
|Ben    |Wizard |Ninja  |Village|
|Ben    |Wizard |Alch   |Druid  |
|Ben    |Wizard |Alch   |Spact  |
|Ben    |Wizard |Alch   |Village|
|Ben    |Wizard |Druid  |Spact  |
|Ben    |Wizard |Druid  |Village|
|Ben    |Wizard |Spact  |Village|
|Ben    |Super  |Ninja  |Alch   |
|Ben    |Super  |Ninja  |Druid  |
|Ben    |Super  |Ninja  |Spact  |
|Ben    |Super  |Ninja  |Village|
|Ben    |Super  |Alch   |Druid  |
|Ben    |Super  |Alch   |Spact  |
|Ben    |Super  |Alch   |Village|
|Ben    |Super  |Druid  |Spact  |
|Ben    |Super  |Druid  |Village|
|Ben    |Super  |Spact  |Village|
|Ben    |Ninja  |Alch   |Druid  |
|Ben    |Ninja  |Alch   |Spact  |
|Ben    |Ninja  |Alch   |Village|
|Ben    |Ninja  |Druid  |Spact  |
|Ben    |Ninja  |Druid  |Village|
|Ben    |Ninja  |Spact  |Village|
|Ben    |Alch   |Druid  |Spact  |
|Ben    |Alch   |Druid  |Village|
|Ben    |Alch   |Spact  |Village|
|Ben    |Druid  |Spact  |Village|
|Ezili  |Dart   |Boomer |Bomb   |
|Ezili  |Dart   |Boomer |Tack   |
|Ezili  |Dart   |Boomer |Ice    |
|Ezili  |Dart   |Boomer |Glue   |
|Ezili  |Dart   |Boomer |Sniper |
|Ezili  |Dart   |Boomer |Sub    |
|Ezili  |Dart   |Boomer |Bucc   |
|Ezili  |Dart   |Boomer |Ace    |
|Ezili  |Dart   |Boomer |Heli   |
|Ezili  |Dart   |Boomer |Mortar |
|Ezili  |Dart   |Boomer |Wizard |
|Ezili  |Dart   |Boomer |Super  |
|Ezili  |Dart   |Boomer |Ninja  |
|Ezili  |Dart   |Boomer |Alch   |
|Ezili  |Dart   |Boomer |Druid  |
|Ezili  |Dart   |Boomer |Spact  |
|Ezili  |Dart   |Boomer |Village|
|Ezili  |Dart   |Bomb   |Tack   |
|Ezili  |Dart   |Bomb   |Ice    |
|Ezili  |Dart   |Bomb   |Glue   |
|Ezili  |Dart   |Bomb   |Sniper |
|Ezili  |Dart   |Bomb   |Sub    |
|Ezili  |Dart   |Bomb   |Bucc   |
|Ezili  |Dart   |Bomb   |Ace    |
|Ezili  |Dart   |Bomb   |Heli   |
|Ezili  |Dart   |Bomb   |Mortar |
|Ezili  |Dart   |Bomb   |Wizard |
|Ezili  |Dart   |Bomb   |Super  |
|Ezili  |Dart   |Bomb   |Ninja  |
|Ezili  |Dart   |Bomb   |Alch   |
|Ezili  |Dart   |Bomb   |Druid  |
|Ezili  |Dart   |Bomb   |Spact  |
|Ezili  |Dart   |Bomb   |Village|
|Ezili  |Dart   |Tack   |Ice    |
|Ezili  |Dart   |Tack   |Glue   |
|Ezili  |Dart   |Tack   |Sniper |
|Ezili  |Dart   |Tack   |Sub    |
|Ezili  |Dart   |Tack   |Bucc   |
|Ezili  |Dart   |Tack   |Ace    |
|Ezili  |Dart   |Tack   |Heli   |
|Ezili  |Dart   |Tack   |Mortar |
|Ezili  |Dart   |Tack   |Wizard |
|Ezili  |Dart   |Tack   |Super  |
|Ezili  |Dart   |Tack   |Ninja  |
|Ezili  |Dart   |Tack   |Alch   |
|Ezili  |Dart   |Tack   |Druid  |
|Ezili  |Dart   |Tack   |Spact  |
|Ezili  |Dart   |Tack   |Village|
|Ezili  |Dart   |Ice    |Glue   |
|Ezili  |Dart   |Ice    |Sniper |
|Ezili  |Dart   |Ice    |Sub    |
|Ezili  |Dart   |Ice    |Bucc   |
|Ezili  |Dart   |Ice    |Ace    |
|Ezili  |Dart   |Ice    |Heli   |
|Ezili  |Dart   |Ice    |Mortar |
|Ezili  |Dart   |Ice    |Wizard |
|Ezili  |Dart   |Ice    |Super  |
|Ezili  |Dart   |Ice    |Ninja  |
|Ezili  |Dart   |Ice    |Alch   |
|Ezili  |Dart   |Ice    |Druid  |
|Ezili  |Dart   |Ice    |Spact  |
|Ezili  |Dart   |Ice    |Village|
|Ezili  |Dart   |Glue   |Sniper |
|Ezili  |Dart   |Glue   |Sub    |
|Ezili  |Dart   |Glue   |Bucc   |
|Ezili  |Dart   |Glue   |Ace    |
|Ezili  |Dart   |Glue   |Heli   |
|Ezili  |Dart   |Glue   |Mortar |
|Ezili  |Dart   |Glue   |Wizard |
|Ezili  |Dart   |Glue   |Super  |
|Ezili  |Dart   |Glue   |Ninja  |
|Ezili  |Dart   |Glue   |Alch   |
|Ezili  |Dart   |Glue   |Druid  |
|Ezili  |Dart   |Glue   |Spact  |
|Ezili  |Dart   |Glue   |Village|
|Ezili  |Dart   |Sniper |Sub    |
|Ezili  |Dart   |Sniper |Bucc   |
|Ezili  |Dart   |Sniper |Ace    |
|Ezili  |Dart   |Sniper |Heli   |
|Ezili  |Dart   |Sniper |Mortar |
|Ezili  |Dart   |Sniper |Wizard |
|Ezili  |Dart   |Sniper |Super  |
|Ezili  |Dart   |Sniper |Ninja  |
|Ezili  |Dart   |Sniper |Alch   |
|Ezili  |Dart   |Sniper |Druid  |
|Ezili  |Dart   |Sniper |Spact  |
|Ezili  |Dart   |Sniper |Village|
|Ezili  |Dart   |Sub    |Bucc   |
|Ezili  |Dart   |Sub    |Ace    |
|Ezili  |Dart   |Sub    |Heli   |
|Ezili  |Dart   |Sub    |Mortar |
|Ezili  |Dart   |Sub    |Wizard |
|Ezili  |Dart   |Sub    |Super  |
|Ezili  |Dart   |Sub    |Ninja  |
|Ezili  |Dart   |Sub    |Alch   |
|Ezili  |Dart   |Sub    |Druid  |
|Ezili  |Dart   |Sub    |Spact  |
|Ezili  |Dart   |Sub    |Village|
|Ezili  |Dart   |Bucc   |Ace    |
|Ezili  |Dart   |Bucc   |Heli   |
|Ezili  |Dart   |Bucc   |Mortar |
|Ezili  |Dart   |Bucc   |Wizard |
|Ezili  |Dart   |Bucc   |Super  |
